State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Uttar Pradesh,SIDDHARTH NAGAR,2007,Kharif,Maize,504,724
Uttar Pradesh,SIDDHARTH NAGAR,2007,Rabi,Maize,524,1472
Uttar Pradesh,SIDDHARTH NAGAR,2008,Kharif,Maize,667,998
Uttar Pradesh,SIDDHARTH NAGAR,2008,Summer,Maize,189,283
Uttar Pradesh,SIDDHARTH NAGAR,2009,Kharif,Maize,699,1017
Uttar Pradesh,SIDDHARTH NAGAR,2009,Summer,Maize,272,395
Uttar Pradesh,SIDDHARTH NAGAR,2010,Kharif,Maize,608,702
Uttar Pradesh,SIDDHARTH NAGAR,2010,Summer,Maize,86,126
Uttar Pradesh,SIDDHARTH NAGAR,2011,Kharif,Maize,602,1059
Uttar Pradesh,SIDDHARTH NAGAR,2011,Rabi,Maize,2,5
Uttar Pradesh,SIDDHARTH NAGAR,2011,Summer,Maize,73,121
Uttar Pradesh,SIDDHARTH NAGAR,2012,Kharif,Maize,575,1062
Uttar Pradesh,SIDDHARTH NAGAR,2012,Summer,Maize,97,179
Uttar Pradesh,SIDDHARTH NAGAR,2013,Kharif,Maize,626,1150
Uttar Pradesh,SIDDHARTH NAGAR,2013,Rabi,Maize,46,163
Uttar Pradesh,SIDDHARTH NAGAR,2013,Summer,Maize,6,11
Uttar Pradesh,SIDDHARTH NAGAR,2014,Kharif,Maize,644,1145
Uttar Pradesh,SIDDHARTH NAGAR,2014,Rabi,Maize,13,31
Uttar Pradesh,SIDDHARTH NAGAR,2014,Summer,Maize,6,11
Uttar Pradesh,SITAPUR,1997,Kharif,Maize,24379,14944
Uttar Pradesh,SITAPUR,1997,Summer,Maize,44,69
Uttar Pradesh,SITAPUR,1998,Kharif,Maize,24188,5104
Uttar Pradesh,SITAPUR,1998,Summer,Maize,45,46
Uttar Pradesh,SITAPUR,1999,Kharif,Maize,20456,22543
Uttar Pradesh,SITAPUR,1999,Rabi,Maize,37,54
Uttar Pradesh,SITAPUR,2000,Kharif,Maize,17119,14808
Uttar Pradesh,SITAPUR,2000,Rabi,Maize,70,114
Uttar Pradesh,SITAPUR,2001,Kharif,Maize,15251,11011
Uttar Pradesh,SITAPUR,2001,Rabi,Maize,73,119
Uttar Pradesh,SITAPUR,2002,Kharif,Maize,16048,10544
Uttar Pradesh,SITAPUR,2002,Rabi,Maize,117,130
Uttar Pradesh,SITAPUR,2003,Kharif,Maize,16580,11407
Uttar Pradesh,SITAPUR,2003,Rabi,Maize,20,28
Uttar Pradesh,SITAPUR,2003,Summer,Maize,1296,1772
Uttar Pradesh,SITAPUR,2004,Kharif,Maize,17774,14308
Uttar Pradesh,SITAPUR,2004,Rabi,Maize,1,5
Uttar Pradesh,SITAPUR,2005,Kharif,Maize,16303,16564
Uttar Pradesh,SITAPUR,2006,Kharif,Maize,13169,12616
Uttar Pradesh,SITAPUR,2006,Summer,Maize,285,378
Uttar Pradesh,SITAPUR,2007,Kharif,Maize,16826,13865
Uttar Pradesh,SITAPUR,2007,Summer,Maize,341,490
Uttar Pradesh,SITAPUR,2008,Kharif,Maize,16461,7078
Uttar Pradesh,SITAPUR,2008,Summer,Maize,225,337
Uttar Pradesh,SITAPUR,2009,Kharif,Maize,15199,11870
Uttar Pradesh,SITAPUR,2009,Summer,Maize,282,410
Uttar Pradesh,SITAPUR,2010,Kharif,Maize,14454,10999
Uttar Pradesh,SITAPUR,2010,Rabi,Maize,7,21
Uttar Pradesh,SITAPUR,2010,Summer,Maize,227,333
Uttar Pradesh,SITAPUR,2011,Kharif,Maize,15642,11434
Uttar Pradesh,SITAPUR,2011,Rabi,Maize,21,50
Uttar Pradesh,SITAPUR,2011,Summer,Maize,239,395
Uttar Pradesh,SITAPUR,2012,Kharif,Maize,12925,12162
Uttar Pradesh,SITAPUR,2012,Rabi,Maize,4,13
Uttar Pradesh,SITAPUR,2012,Summer,Maize,298,550
Uttar Pradesh,SITAPUR,2013,Kharif,Maize,11176,10762
Uttar Pradesh,SITAPUR,2013,Rabi,Maize,10,35
Uttar Pradesh,SITAPUR,2013,Summer,Maize,181,333
Uttar Pradesh,SITAPUR,2014,Kharif,Maize,8686,7470
Uttar Pradesh,SITAPUR,2014,Rabi,Maize,71,170
Uttar Pradesh,SITAPUR,2014,Summer,Maize,227,404
Uttar Pradesh,SONBHADRA,1997,Kharif,Maize,15291,8961
Uttar Pradesh,SONBHADRA,1998,Kharif,Maize,15600,19906
Uttar Pradesh,SONBHADRA,1998,Summer,Maize,4,4
Uttar Pradesh,SONBHADRA,1999,Kharif,Maize,15907,13028
Uttar Pradesh,SONBHADRA,1999,Rabi,Maize,1,2
Uttar Pradesh,SONBHADRA,2000,Kharif,Maize,15874,12556
Uttar Pradesh,SONBHADRA,2000,Rabi,Maize,1,1
Uttar Pradesh,SONBHADRA,2001,Kharif,Maize,15054,7843
Uttar Pradesh,SONBHADRA,2001,Rabi,Maize,7,11
Uttar Pradesh,SONBHADRA,2002,Kharif,Maize,14730,10591
Uttar Pradesh,SONBHADRA,2002,Rabi,Maize,13,14
Uttar Pradesh,SONBHADRA,2003,Kharif,Maize,17016,19432
Uttar Pradesh,SONBHADRA,2003,Rabi,Maize,7,10
Uttar Pradesh,SONBHADRA,2003,Summer,Maize,11,15
Uttar Pradesh,SONBHADRA,2004,Kharif,Maize,16515,9678
Uttar Pradesh,SONBHADRA,2004,Rabi,Maize,28,130
Uttar Pradesh,SONBHADRA,2005,Kharif,Maize,22361,16614
Uttar Pradesh,SONBHADRA,2006,Kharif,Maize,16909,10568
Uttar Pradesh,SONBHADRA,2006,Rabi,Maize,28,88
Uttar Pradesh,SONBHADRA,2006,Summer,Maize,5,7
Uttar Pradesh,SONBHADRA,2007,Kharif,Maize,14450,11430
Uttar Pradesh,SONBHADRA,2008,Kharif,Maize,16524,9567
Uttar Pradesh,SONBHADRA,2009,Kharif,Maize,12356,8452
Uttar Pradesh,SONBHADRA,2009,Summer,Maize,5,7
Uttar Pradesh,SONBHADRA,2010,Kharif,Maize,13355,12260
Uttar Pradesh,SONBHADRA,2010,Summer,Maize,1,2
Uttar Pradesh,SONBHADRA,2011,Kharif,Maize,15902,13771
Uttar Pradesh,SONBHADRA,2011,Rabi,Maize,1,2
Uttar Pradesh,SONBHADRA,2011,Summer,Maize,1,2
Uttar Pradesh,SONBHADRA,2012,Kharif,Maize,15340,15401
Uttar Pradesh,SONBHADRA,2012,Summer,Maize,1,2
Uttar Pradesh,SONBHADRA,2013,Kharif,Maize,13328,15500
Uttar Pradesh,SONBHADRA,2013,Rabi,Maize,79,281
Uttar Pradesh,SONBHADRA,2014,Kharif,Maize,15760,16548
Uttar Pradesh,SONBHADRA,2014,Rabi,Maize,41,98
Uttar Pradesh,SULTANPUR,1997,Kharif,Maize,5823,5258
Uttar Pradesh,SULTANPUR,1997,Summer,Maize,207,327
Uttar Pradesh,SULTANPUR,1998,Kharif,Maize,5420,3778
Uttar Pradesh,SULTANPUR,1998,Summer,Maize,218,221
Uttar Pradesh,SULTANPUR,1999,Kharif,Maize,5213,4827
Uttar Pradesh,SULTANPUR,1999,Rabi,Maize,229,332
Uttar Pradesh,SULTANPUR,2000,Kharif,Maize,5159,7228
Uttar Pradesh,SULTANPUR,2000,Rabi,Maize,224,363
Uttar Pradesh,SULTANPUR,2001,Kharif,Maize,5169,7697
Uttar Pradesh,SULTANPUR,2001,Rabi,Maize,306,498
Uttar Pradesh,SULTANPUR,2002,Kharif,Maize,4038,6021
Uttar Pradesh,SULTANPUR,2002,Rabi,Maize,297,329
Uttar Pradesh,SULTANPUR,2003,Kharif,Maize,4871,11427
Uttar Pradesh,SULTANPUR,2003,Summer,Maize,292,399
Uttar Pradesh,SULTANPUR,2004,Kharif,Maize,4908,10258
Uttar Pradesh,SULTANPUR,2004,Rabi,Maize,2,9
Uttar Pradesh,SULTANPUR,2005,Kharif,Maize,4178,6296
Uttar Pradesh,SULTANPUR,2006,Kharif,Maize,5102,6663
Uttar Pradesh,SULTANPUR,2006,Rabi,Maize,3,10
Uttar Pradesh,SULTANPUR,2006,Summer,Maize,333,442
Uttar Pradesh,SULTANPUR,2007,Kharif,Maize,5049,6665
Uttar Pradesh,SULTANPUR,2007,Rabi,Maize,2,5
Uttar Pradesh,SULTANPUR,2007,Summer,Maize,333,479
Uttar Pradesh,SULTANPUR,2008,Kharif,Maize,3616,3063
Uttar Pradesh,SULTANPUR,2008,Rabi,Maize,65,171
Uttar Pradesh,SULTANPUR,2008,Summer,Maize,344,514
Uttar Pradesh,SULTANPUR,2009,Kharif,Maize,5109,7265
Uttar Pradesh,SULTANPUR,2009,Rabi,Maize,107,327
Uttar Pradesh,SULTANPUR,2009,Summer,Maize,458,666
Uttar Pradesh,SULTANPUR,2010,Kharif,Maize,4624,4582
Uttar Pradesh,SULTANPUR,2010,Rabi,Maize,84,252
Uttar Pradesh,SULTANPUR,2010,Summer,Maize,402,589
Uttar Pradesh,SULTANPUR,2011,Kharif,Maize,4693,5228
Uttar Pradesh,SULTANPUR,2011,Rabi,Maize,74,176
Uttar Pradesh,SULTANPUR,2011,Summer,Maize,285,471
Uttar Pradesh,SULTANPUR,2012,Kharif,Maize,4323,5935
Uttar Pradesh,SULTANPUR,2012,Rabi,Maize,70,219
Uttar Pradesh,SULTANPUR,2012,Summer,Maize,304,561
Uttar Pradesh,SULTANPUR,2013,Kharif,Maize,4455,1853
Uttar Pradesh,SULTANPUR,2013,Rabi,Maize,77,274
Uttar Pradesh,SULTANPUR,2013,Summer,Maize,454,834
Uttar Pradesh,SULTANPUR,2014,Kharif,Maize,4271,3105
Uttar Pradesh,SULTANPUR,2014,Rabi,Maize,34,81
Uttar Pradesh,SULTANPUR,2014,Summer,Maize,228,405
Uttar Pradesh,UNNAO,1997,Kharif,Maize,39323,65866
Uttar Pradesh,UNNAO,1997,Summer,Maize,330,521
Uttar Pradesh,UNNAO,1998,Kharif,Maize,36370,31496
Uttar Pradesh,UNNAO,1998,Summer,Maize,293,297
Uttar Pradesh,UNNAO,1999,Kharif,Maize,37719,48318
Uttar Pradesh,UNNAO,1999,Rabi,Maize,211,306
Uttar Pradesh,UNNAO,2000,Kharif,Maize,37359,57047
Uttar Pradesh,UNNAO,2000,Rabi,Maize,396,642
Uttar Pradesh,UNNAO,2001,Kharif,Maize,38887,54403
Uttar Pradesh,UNNAO,2001,Rabi,Maize,505,823
Uttar Pradesh,UNNAO,2002,Kharif,Maize,29735,24383
Uttar Pradesh,UNNAO,2002,Rabi,Maize,395,437
Uttar Pradesh,UNNAO,2003,Kharif,Maize,38843,55507
Uttar Pradesh,UNNAO,2003,Summer,Maize,411,562
Uttar Pradesh,UNNAO,2004,Kharif,Maize,40062,61175
Uttar Pradesh,UNNAO,2005,Kharif,Maize,32310,31115
Uttar Pradesh,UNNAO,2006,Kharif,Maize,41565,39113
Uttar Pradesh,UNNAO,2006,Summer,Maize,518,687
Uttar Pradesh,UNNAO,2007,Kharif,Maize,38383,46827
Uttar Pradesh,UNNAO,2007,Summer,Maize,193,278
Uttar Pradesh,UNNAO,2008,Kharif,Maize,31978,40132
Uttar Pradesh,UNNAO,2008,Summer,Maize,300,449
Uttar Pradesh,UNNAO,2009,Kharif,Maize,22779,31617
Uttar Pradesh,UNNAO,2009,Summer,Maize,214,311
Uttar Pradesh,UNNAO,2010,Kharif,Maize,28135,22086
Uttar Pradesh,UNNAO,2010,Rabi,Maize,1,3
Uttar Pradesh,UNNAO,2010,Summer,Maize,1285,1884
Uttar Pradesh,UNNAO,2011,Kharif,Maize,30832,31541
Uttar Pradesh,UNNAO,2011,Rabi,Maize,9,21
Uttar Pradesh,UNNAO,2011,Summer,Maize,1322,2185
Uttar Pradesh,UNNAO,2012,Kharif,Maize,28266,33354
Uttar Pradesh,UNNAO,2012,Rabi,Maize,2,6
Uttar Pradesh,UNNAO,2012,Summer,Maize,252,466
Uttar Pradesh,UNNAO,2013,Kharif,Maize,27678,43150
Uttar Pradesh,UNNAO,2013,Rabi,Maize,256,910
Uttar Pradesh,UNNAO,2013,Summer,Maize,851,1563
Uttar Pradesh,UNNAO,2014,Kharif,Maize,23550,33182
Uttar Pradesh,UNNAO,2014,Rabi,Maize,1,2
Uttar Pradesh,UNNAO,2014,Summer,Maize,1018,1810
Uttar Pradesh,VARANASI,1997,Kharif,Maize,6123,8628
Uttar Pradesh,VARANASI,1997,Summer,Maize,9,14
Uttar Pradesh,VARANASI,1998,Kharif,Maize,5912,3390
Uttar Pradesh,VARANASI,1998,Summer,Maize,9,9
Uttar Pradesh,VARANASI,1999,Kharif,Maize,5932,6788
Uttar Pradesh,VARANASI,1999,Rabi,Maize,16,23
Uttar Pradesh,VARANASI,2000,Kharif,Maize,5922,8301
Uttar Pradesh,VARANASI,2000,Rabi,Maize,18,29
Uttar Pradesh,VARANASI,2001,Kharif,Maize,3519,5627
Uttar Pradesh,VARANASI,2001,Rabi,Maize,5,8
Uttar Pradesh,VARANASI,2002,Kharif,Maize,2983,4454
Uttar Pradesh,VARANASI,2002,Rabi,Maize,8,9
Uttar Pradesh,VARANASI,2003,Kharif,Maize,2984,5523
Uttar Pradesh,VARANASI,2003,Rabi,Maize,5,7
Uttar Pradesh,VARANASI,2003,Summer,Maize,11,15
Uttar Pradesh,VARANASI,2004,Kharif,Maize,3039,5130
Uttar Pradesh,VARANASI,2005,Kharif,Maize,3147,4598
Uttar Pradesh,VARANASI,2006,Kharif,Maize,8331,11005
Uttar Pradesh,VARANASI,2006,Summer,Maize,23,31
Uttar Pradesh,VARANASI,2007,Kharif,Maize,2870,4033
Uttar Pradesh,VARANASI,2007,Rabi,Maize,38,106
Uttar Pradesh,VARANASI,2007,Summer,Maize,36,52
Uttar Pradesh,VARANASI,2008,Kharif,Maize,2535,3349
Uttar Pradesh,VARANASI,2008,Summer,Maize,34,51
Uttar Pradesh,VARANASI,2009,Kharif,Maize,1325,1937
Uttar Pradesh,VARANASI,2009,Rabi,Maize,12,37
Uttar Pradesh,VARANASI,2009,Summer,Maize,25,36
Uttar Pradesh,VARANASI,2010,Kharif,Maize,3109,4570
Uttar Pradesh,VARANASI,2010,Summer,Maize,34,50
Uttar Pradesh,VARANASI,2011,Kharif,Maize,3162,4610
Uttar Pradesh,VARANASI,2011,Rabi,Maize,14,34
Uttar Pradesh,VARANASI,2011,Summer,Maize,28,46
Uttar Pradesh,VARANASI,2012,Kharif,Maize,2880,5128
Uttar Pradesh,VARANASI,2012,Rabi,Maize,10,31
Uttar Pradesh,VARANASI,2012,Summer,Maize,31,57
Uttar Pradesh,VARANASI,2013,Kharif,Maize,2906,4902
Uttar Pradesh,VARANASI,2013,Rabi,Maize,6,21
Uttar Pradesh,VARANASI,2013,Summer,Maize,31,57
Uttar Pradesh,VARANASI,2014,Kharif,Maize,2791,4446
Uttar Pradesh,VARANASI,2014,Rabi,Maize,22,52
Uttar Pradesh,VARANASI,2014,Summer,Maize,59,105
Uttarakhand,ALMORA,2000,Kharif,Maize,1922,2504
Uttarakhand,ALMORA,2001,Kharif,Maize,2104,2495
Uttarakhand,ALMORA,2002,Kharif,Maize,1917,1601
Uttarakhand,ALMORA,2003,Kharif,Maize,2445,2690
Uttarakhand,ALMORA,2004,Kharif,Maize,2052,2257
Uttarakhand,ALMORA,2005,Kharif,Maize,1887,1234
Uttarakhand,ALMORA,2006,Kharif,Maize,1726,1597
Uttarakhand,ALMORA,2007,Kharif,Maize,1857,1857
Uttarakhand,ALMORA,2008,Kharif,Maize,1690,1690
Uttarakhand,ALMORA,2009,Kharif,Maize,1924,1924
Uttarakhand,ALMORA,2010,Kharif,Maize,1656,2887
Uttarakhand,ALMORA,2011,Kharif,Maize,1487,2653
Uttarakhand,ALMORA,2012,Kharif,Maize,2028,3103
Uttarakhand,ALMORA,2013,Kharif,Maize,1623,1962
Uttarakhand,ALMORA,2014,Kharif,Maize,1999,2303
Uttarakhand,BAGESHWAR,2000,Kharif,Maize,391,432
Uttarakhand,BAGESHWAR,2001,Kharif,Maize,393,428
Uttarakhand,BAGESHWAR,2002,Kharif,Maize,573,382
Uttarakhand,BAGESHWAR,2003,Kharif,Maize,1275,1705
Uttarakhand,BAGESHWAR,2004,Kharif,Maize,428,529
Uttarakhand,BAGESHWAR,2005,Kharif,Maize,1468,1058
Uttarakhand,BAGESHWAR,2006,Kharif,Maize,355,337
Uttarakhand,BAGESHWAR,2007,Kharif,Maize,806,988
Uttarakhand,BAGESHWAR,2008,Kharif,Maize,381,519
Uttarakhand,BAGESHWAR,2009,Kharif,Maize,376,512
Uttarakhand,BAGESHWAR,2010,Kharif,Maize,303,400
Uttarakhand,BAGESHWAR,2011,Kharif,Maize,406,577
Uttarakhand,BAGESHWAR,2012,Kharif,Maize,429,603
Uttarakhand,BAGESHWAR,2013,Kharif,Maize,337,473
Uttarakhand,BAGESHWAR,2014,Kharif,Maize,279,279
Uttarakhand,CHAMOLI,2000,Kharif,Maize,211,268
Uttarakhand,CHAMOLI,2001,Kharif,Maize,233,245
Uttarakhand,CHAMOLI,2002,Kharif,Maize,169,154
Uttarakhand,CHAMOLI,2003,Kharif,Maize,233,324
Uttarakhand,CHAMOLI,2004,Kharif,Maize,187,238
Uttarakhand,CHAMOLI,2005,Kharif,Maize,195,171
Uttarakhand,CHAMOLI,2006,Kharif,Maize,192,173
Uttarakhand,CHAMOLI,2007,Kharif,Maize,177,172
Uttarakhand,CHAMOLI,2008,Kharif,Maize,204,131
Uttarakhand,CHAMOLI,2009,Kharif,Maize,205,132
Uttarakhand,CHAMOLI,2010,Kharif,Maize,196,175
Uttarakhand,CHAMOLI,2011,Kharif,Maize,199,178
Uttarakhand,CHAMOLI,2012,Kharif,Maize,197,177
Uttarakhand,CHAMOLI,2013,Kharif,Maize,187,168
Uttarakhand,CHAMOLI,2014,Kharif,Maize,181,320
Uttarakhand,CHAMPAWAT,2000,Kharif,Maize,934,1377
Uttarakhand,CHAMPAWAT,2000,Rabi,Maize,5,7
Uttarakhand,CHAMPAWAT,2001,Kharif,Maize,777,891
Uttarakhand,CHAMPAWAT,2001,Rabi,Maize,10,12
Uttarakhand,CHAMPAWAT,2002,Kharif,Maize,773,812
Uttarakhand,CHAMPAWAT,2002,Rabi,Maize,5,7
Uttarakhand,CHAMPAWAT,2003,Kharif,Maize,556,737
Uttarakhand,CHAMPAWAT,2003,Summer,Maize,5,8
Uttarakhand,CHAMPAWAT,2004,Kharif,Maize,923,1131
Uttarakhand,CHAMPAWAT,2004,Summer,Maize,5,9
Uttarakhand,CHAMPAWAT,2005,Kharif,Maize,848,692
Uttarakhand,CHAMPAWAT,2005,Summer,Maize,5,9
Uttarakhand,CHAMPAWAT,2006,Kharif,Maize,870,879
Uttarakhand,CHAMPAWAT,2006,Rabi,Maize,11,18
Uttarakhand,CHAMPAWAT,2007,Kharif,Maize,618,587
Uttarakhand,CHAMPAWAT,2007,Summer,Maize,19,31
Uttarakhand,CHAMPAWAT,2008,Kharif,Maize,658,624
Uttarakhand,CHAMPAWAT,2008,Summer,Maize,11,15
Uttarakhand,CHAMPAWAT,2009,Kharif,Maize,495,470
Uttarakhand,CHAMPAWAT,2009,Rabi,Maize,10,15
Uttarakhand,CHAMPAWAT,2010,Kharif,Maize,592,552
Uttarakhand,CHAMPAWAT,2010,Rabi,Maize,10,16
Uttarakhand,CHAMPAWAT,2011,Kharif,Maize,645,603
Uttarakhand,CHAMPAWAT,2011,Summer,Maize,11,17
Uttarakhand,CHAMPAWAT,2012,Kharif,Maize,769,721
Uttarakhand,CHAMPAWAT,2012,Summer,Maize,13,12
Uttarakhand,CHAMPAWAT,2013,Kharif,Maize,632,591
Uttarakhand,CHAMPAWAT,2013,Summer,Maize,4,10
Uttarakhand,CHAMPAWAT,2014,Kharif,Maize,563,563
Uttarakhand,CHAMPAWAT,2014,Summer,Maize,4,10
Uttarakhand,DEHRADUN,2000,Kharif,Maize,11602,19229
Uttarakhand,DEHRADUN,2000,Rabi,Maize,7,11
Uttarakhand,DEHRADUN,2001,Kharif,Maize,11527,14420
Uttarakhand,DEHRADUN,2001,Rabi,Maize,5,8
Uttarakhand,DEHRADUN,2002,Kharif,Maize,11713,15611
Uttarakhand,DEHRADUN,2002,Rabi,Maize,1,1
Uttarakhand,DEHRADUN,2003,Kharif,Maize,10439,17994
Uttarakhand,DEHRADUN,2004,Kharif,Maize,11500,19106
Uttarakhand,DEHRADUN,2004,Summer,Maize,1,2
Uttarakhand,DEHRADUN,2005,Kharif,Maize,10917,16854
Uttarakhand,DEHRADUN,2006,Kharif,Maize,10681,17667
Uttarakhand,DEHRADUN,2007,Kharif,Maize,11006,23349
Uttarakhand,DEHRADUN,2008,Kharif,Maize,10659,16938
Uttarakhand,DEHRADUN,2009,Kharif,Maize,10325,16427
Uttarakhand,DEHRADUN,2010,Kharif,Maize,9540,17522
Uttarakhand,DEHRADUN,2011,Kharif,Maize,9244,15920
Uttarakhand,DEHRADUN,2012,Kharif,Maize,8811,13126
Uttarakhand,DEHRADUN,2012,Summer,Maize,2,2
Uttarakhand,DEHRADUN,2013,Kharif,Maize,8647,10335
Uttarakhand,DEHRADUN,2013,Summer,Maize,3,7
Uttarakhand,DEHRADUN,2014,Kharif,Maize,8367,20194
Uttarakhand,DEHRADUN,2014,Summer,Maize,2,5
Uttarakhand,HARIDWAR,2000,Kharif,Maize,1962,2876
Uttarakhand,HARIDWAR,2000,Rabi,Maize,33,53
Uttarakhand,HARIDWAR,2001,Kharif,Maize,1763,2674
Uttarakhand,HARIDWAR,2001,Rabi,Maize,102,163
Uttarakhand,HARIDWAR,2002,Kharif,Maize,1196,2154
Uttarakhand,HARIDWAR,2002,Rabi,Maize,65,98
Uttarakhand,HARIDWAR,2003,Kharif,Maize,1344,2412
Uttarakhand,HARIDWAR,2003,Summer,Maize,81,133
Uttarakhand,HARIDWAR,2004,Kharif,Maize,1396,2246
Uttarakhand,HARIDWAR,2004,Summer,Maize,48,96
Uttarakhand,HARIDWAR,2005,Kharif,Maize,1288,2519
Uttarakhand,HARIDWAR,2005,Summer,Maize,47,92
Uttarakhand,HARIDWAR,2006,Kharif,Maize,1056,1498
Uttarakhand,HARIDWAR,2006,Rabi,Maize,32,52
Uttarakhand,HARIDWAR,2007,Kharif,Maize,883,1080
Uttarakhand,HARIDWAR,2007,Summer,Maize,9,15
Uttarakhand,HARIDWAR,2008,Kharif,Maize,1106,1830
Uttarakhand,HARIDWAR,2008,Summer,Maize,25,37
Uttarakhand,HARIDWAR,2009,Kharif,Maize,1014,2047
Uttarakhand,HARIDWAR,2009,Rabi,Maize,20,32
Uttarakhand,HARIDWAR,2010,Kharif,Maize,838,1556
Uttarakhand,HARIDWAR,2010,Rabi,Maize,16,30
Uttarakhand,HARIDWAR,2011,Kharif,Maize,775,1134
Uttarakhand,HARIDWAR,2011,Summer,Maize,7,13
Uttarakhand,HARIDWAR,2012,Kharif,Maize,779,1339
Uttarakhand,HARIDWAR,2013,Kharif,Maize,561,1056
Uttarakhand,HARIDWAR,2013,Summer,Maize,7,17
Uttarakhand,HARIDWAR,2014,Kharif,Maize,483,681
Uttarakhand,HARIDWAR,2014,Summer,Maize,7,10
Uttarakhand,NAINITAL,2000,Kharif,Maize,7620,10614
Uttarakhand,NAINITAL,2001,Kharif,Maize,6258,8285
Uttarakhand,NAINITAL,2002,Kharif,Maize,3903,4173
Uttarakhand,NAINITAL,2003,Kharif,Maize,6284,9579
Uttarakhand,NAINITAL,2004,Kharif,Maize,4899,9745
Uttarakhand,NAINITAL,2004,Summer,Maize,1,2
Uttarakhand,NAINITAL,2005,Kharif,Maize,5829,8529
Uttarakhand,NAINITAL,2005,Summer,Maize,1,2
Uttarakhand,NAINITAL,2006,Kharif,Maize,4114,5819
Uttarakhand,NAINITAL,2007,Kharif,Maize,4991,7924
Uttarakhand,NAINITAL,2008,Kharif,Maize,4950,7389
Uttarakhand,NAINITAL,2009,Kharif,Maize,4487,7249
Uttarakhand,NAINITAL,2010,Kharif,Maize,5404,9116
Uttarakhand,NAINITAL,2011,Kharif,Maize,4703,8623
Uttarakhand,NAINITAL,2012,Kharif,Maize,4448,9554
Uttarakhand,NAINITAL,2013,Kharif,Maize,3889,8276
Uttarakhand,NAINITAL,2014,Kharif,Maize,3770,7655
Uttarakhand,PAURI GARHWAL,2000,Kharif,Maize,1920,2221
Uttarakhand,PAURI GARHWAL,2001,Kharif,Maize,2108,1809
Uttarakhand,PAURI GARHWAL,2002,Kharif,Maize,2412,1930
Uttarakhand,PAURI GARHWAL,2003,Kharif,Maize,2305,3105
Uttarakhand,PAURI GARHWAL,2004,Kharif,Maize,2305,2651
Uttarakhand,PAURI GARHWAL,2005,Kharif,Maize,2305,1816
Uttarakhand,PAURI GARHWAL,2006,Kharif,Maize,2286,1829
Uttarakhand,PAURI GARHWAL,2007,Kharif,Maize,2065,1757
Uttarakhand,PAURI GARHWAL,2008,Kharif,Maize,2069,1761
Uttarakhand,PAURI GARHWAL,2009,Kharif,Maize,2093,1781
Uttarakhand,PAURI GARHWAL,2010,Kharif,Maize,1952,1708
Uttarakhand,PAURI GARHWAL,2011,Kharif,Maize,2435,2195
Uttarakhand,PAURI GARHWAL,2012,Kharif,Maize,2124,2166
Uttarakhand,PAURI GARHWAL,2013,Kharif,Maize,2095,2136
Uttarakhand,PAURI GARHWAL,2014,Kharif,Maize,2348,4118
Uttarakhand,PITHORAGARH,2000,Kharif,Maize,3586,4665
Uttarakhand,PITHORAGARH,2001,Kharif,Maize,4948,6195
Uttarakhand,PITHORAGARH,2002,Kharif,Maize,3290,3237
Uttarakhand,PITHORAGARH,2003,Kharif,Maize,3616,4480
Uttarakhand,PITHORAGARH,2004,Kharif,Maize,2960,3546
Uttarakhand,PITHORAGARH,2005,Kharif,Maize,3585,3657
Uttarakhand,PITHORAGARH,2006,Kharif,Maize,3282,3446
Uttarakhand,PITHORAGARH,2007,Kharif,Maize,2975,3168
Uttarakhand,PITHORAGARH,2007,Summer,Maize,54,87
Uttarakhand,PITHORAGARH,2008,Kharif,Maize,2625,2756
Uttarakhand,PITHORAGARH,2009,Kharif,Maize,2635,2767
Uttarakhand,PITHORAGARH,2010,Kharif,Maize,3038,3494
Uttarakhand,PITHORAGARH,2011,Kharif,Maize,3141,3628
Uttarakhand,PITHORAGARH,2012,Kharif,Maize,3600,4626
Uttarakhand,PITHORAGARH,2013,Kharif,Maize,2557,5370
Uttarakhand,PITHORAGARH,2014,Kharif,Maize,3079,6370
Uttarakhand,RUDRA PRAYAG,2000,Kharif,Maize,162,175
Uttarakhand,RUDRA PRAYAG,2001,Kharif,Maize,156,149
Uttarakhand,RUDRA PRAYAG,2002,Kharif,Maize,157,128
Uttarakhand,RUDRA PRAYAG,2003,Kharif,Maize,155,198
Uttarakhand,RUDRA PRAYAG,2004,Kharif,Maize,186,231
Uttarakhand,RUDRA PRAYAG,2005,Kharif,Maize,194,159
Uttarakhand,RUDRA PRAYAG,2006,Kharif,Maize,156,128
Uttarakhand,RUDRA PRAYAG,2007,Kharif,Maize,171,207
Uttarakhand,RUDRA PRAYAG,2008,Kharif,Maize,204,245
Uttarakhand,RUDRA PRAYAG,2009,Kharif,Maize,200,240
Uttarakhand,RUDRA PRAYAG,2010,Kharif,Maize,191,228
Uttarakhand,RUDRA PRAYAG,2011,Kharif,Maize,175,191
Uttarakhand,RUDRA PRAYAG,2012,Kharif,Maize,190,177
Uttarakhand,RUDRA PRAYAG,2013,Kharif,Maize,156,145
Uttarakhand,RUDRA PRAYAG,2014,Kharif,Maize,205,363
Uttarakhand,TEHRI GARHWAL,2000,Kharif,Maize,1926,2017
Uttarakhand,TEHRI GARHWAL,2001,Kharif,Maize,1884,2069
Uttarakhand,TEHRI GARHWAL,2002,Kharif,Maize,1641,1042
